customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,online_order,list_price,order_status_Approved,order_status_Cancelled,brand_Giant Bicycles,brand_Norco Bicycles,brand_OHM Cycles,brand_Solex,brand_Trek Bicycles,brand_WeareA2B,product_line_Mountain,product_line_Road,product_line_Standard,product_line_Touring,offline_order,recency,top_customer,age
2713,Male,55.0,Statistician II,Retail,Affluent Customer,N,Yes,5.0,29895 Crest Line Point,2049.0,NSW,Australia,11.0,3.0,3426.37,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,842.5823481728935,0.0,65.0
2714,Female,50.0,Occupational Therapist,Health,High Net Worth,N,Yes,1.0,65 Sunbrook Road,2284.0,NSW,Australia,4.0,3.0,4081.81,5.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,850.5823481728935,0.0,22.0
2715,Male,27.0,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,75 Loftsgordon Hill,3147.0,VIC,Australia,11.0,3.0,6644.62,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,946.5823481728937,0.0,57.0
2716,Female,46.0,Systems Administrator I,Entertainment,Mass Customer,N,No,7.0,122 Chinook Center,2112.0,NSW,Australia,11.0,3.0,4529.24,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,985.5823481728937,0.0,52.0
2717,Male,31.0,Registered Nurse,Health,Mass Customer,N,No,13.0,6994 Hanson Place,2580.0,NSW,Australia,5.0,6.0,10140.5,10.0,0.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0,3.0,5.0,2.0,4.0,883.5823481728935,0.0,39.0
2718,Male,69.0,Software Test Engineer II,,High Net Worth,N,Yes,14.0,00662 Ludington Court,3228.0,VIC,Australia,9.0,1.0,6798.88,6.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,6.0,1063.5823481728937,0.0,43.0
2719,Male,69.0,Teacher,Telecommunications,Affluent Customer,N,Yes,6.0,62 Linden Drive,4209.0,QLD,Australia,4.0,2.0,3061.49,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,852.5823481728935,0.0,31.0
2720,Female,0.0,Account Coordinator,Retail,High Net Worth,N,No,10.0,831 Daystar Circle,2038.0,NSW,Australia,12.0,0.0,5273.0700000000015,5.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,990.5823481728937,0.0,36.0
2721,Male,3.0,,Manufacturing,Mass Customer,N,Yes,17.0,1 Forest Junction,2620.0,NSW,Australia,10.0,2.0,2292.96,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,956.5823481728937,0.0,51.0
2722,Female,1.0,,Health,Mass Customer,N,No,8.0,8 Bobwhite Court,3127.0,VIC,Australia,10.0,3.0,4806.32,6.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,915.5823481728937,0.0,33.0
2723,Female,71.0,Associate Professor,Manufacturing,Mass Customer,N,Yes,18.0,8941 Harbort Point,2148.0,NSW,Australia,9.0,2.0,10565.12,8.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,6.0,0.0,6.0,882.5823481728935,0.0,42.0
2724,Male,92.0,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,4.0,3 Independence Street,4073.0,QLD,Australia,6.0,2.0,4604.3,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,984.5823481728937,0.0,26.0
2725,Female,20.0,Senior Quality Engineer,Property,Affluent Customer,N,No,11.0,8 Holmberg Street,2444.0,NSW,Australia,7.0,1.0,2094.38,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1018.5823481728937,0.0,54.0
2726,Male,49.0,Administrative Officer,Financial Services,Affluent Customer,N,No,4.0,15776 Thackeray Alley,2261.0,NSW,Australia,7.0,4.0,10263.47,10.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,4.0,5.0,1.0,6.0,869.5823481728935,0.0,44.0
2727,Female,88.0,Administrative Officer,Financial Services,High Net Worth,N,Yes,2.0,05 Lerdahl Place,4215.0,QLD,Australia,6.0,3.0,8567.85,5.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,891.5823481728935,0.0,31.0
2728,Female,55.0,Physical Therapy Assistant,IT,High Net Worth,N,No,19.0,512 Forest Run Center,3188.0,VIC,Australia,11.0,2.0,9659.77,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,6.0,0.0,6.0,849.5823481728935,1.0,61.0
2729,Female,76.0,General Manager,,Mass Customer,N,Yes,1.0,304 Moland Street,3810.0,VIC,Australia,5.0,3.0,8706.470000000001,6.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,3.0,848.5823481728935,0.0,19.0
2730,Male,15.0,Senior Financial Analyst,Financial Services,Mass Customer,N,No,11.0,63 International Drive,4165.0,QLD,Australia,7.0,1.0,4649.51,7.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,7.0,0.0,6.0,846.5823481728935,0.0,59.0
2731,Female,74.0,Accounting Assistant III,Retail,Mass Customer,N,Yes,1.0,04 Schmedeman Court,2196.0,NSW,Australia,10.0,2.0,2409.89,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,845.5823481728935,0.0,19.0
2732,Female,36.0,Help Desk Operator,Health,Mass Customer,N,No,7.0,5705 Spaight Place,3067.0,VIC,Australia,9.0,4.0,6703.579999999999,10.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0,3.0,6.0,0.0,6.0,858.5823481728935,0.0,59.0
2733,Female,89.0,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,17.0,81254 Buhler Trail,4740.0,QLD,Australia,2.0,6.0,13266.62,10.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,8.0,1.0,4.0,870.5823481728935,0.0,35.0
2734,Female,35.0,,Manufacturing,High Net Worth,N,No,10.0,27 Fuller Trail,2233.0,NSW,Australia,8.0,3.0,2148.54,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,897.5823481728935,0.0,63.0
2735,Male,18.0,Associate Professor,Financial Services,High Net Worth,N,Yes,14.0,313 Mifflin Center,4504.0,QLD,Australia,5.0,2.0,1340.77,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,990.5823481728937,0.0,61.0
2736,Male,40.0,Accounting Assistant IV,,Affluent Customer,N,Yes,9.0,18 Logan Alley,2159.0,NSW,Australia,11.0,5.0,4311.28,5.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,884.5823481728935,0.0,27.0
2737,Male,28.0,,Retail,Mass Customer,N,Yes,3.0,86 Hansons Parkway,2211.0,NSW,Australia,8.0,6.0,10510.1,9.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,7.0,1.0,3.0,847.5823481728935,1.0,21.0
2738,Female,77.0,Research Nurse,Health,Mass Customer,N,No,5.0,8476 Village Green Park,2774.0,NSW,Australia,9.0,2.0,5189.82,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,3.0,901.5823481728937,0.0,23.0
2739,Male,48.0,Mechanical Systems Engineer,Health,High Net Worth,N,Yes,15.0,45454 Spenser Center,3149.0,VIC,Australia,12.0,1.0,743.0500000000002,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1084.5823481728937,0.0,34.0
2740,Female,61.0,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12.0,28820 Monica Circle,2226.0,NSW,Australia,7.0,3.0,10497.95,8.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,6.0,1.0,5.0,868.5823481728935,0.0,57.0
2741,Male,6.0,Statistician II,Property,High Net Worth,N,No,4.0,259 Summerview Center,4740.0,QLD,Australia,2.0,1.0,3056.2200000000007,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,861.5823481728935,0.0,21.0
2742,Male,50.0,Actuary,Financial Services,High Net Worth,N,Yes,15.0,82206 Dennis Place,4124.0,QLD,Australia,8.0,0.0,3741.05,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,937.5823481728937,0.0,41.0
2743,Male,67.0,Social Worker,Health,High Net Worth,N,Yes,20.0,5837 Hayes Court,2113.0,NSW,Australia,11.0,0.0,2956.8,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,888.5823481728935,0.0,40.0
2744,Male,59.0,Senior Financial Analyst,Financial Services,Mass Customer,N,No,3.0,33297 Hoepker Way,2843.0,NSW,Australia,1.0,0.0,3148.36,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,967.5823481728937,0.0,21.0
2745,Female,8.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,18.0,198 Garrison Pass,2767.0,NSW,Australia,8.0,0.0,3322.62,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1109.5823481728937,0.0,43.0
2746,Female,97.0,Actuary,Financial Services,High Net Worth,N,Yes,7.0,77 Golf Course Junction,3027.0,VIC,Australia,8.0,2.0,3056.2200000000007,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,850.5823481728935,0.0,66.0
2747,Female,5.0,Software Test Engineer III,,Affluent Customer,N,No,11.0,5 Lakewood Gardens Court,2118.0,NSW,Australia,9.0,4.0,11417.36,9.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,7.0,1.0,5.0,856.5823481728935,1.0,64.0
2748,Female,96.0,Quality Engineer,Financial Services,Mass Customer,N,No,4.0,4320 Toban Avenue,2260.0,NSW,Australia,11.0,2.0,3952.7,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,848.5823481728935,0.0,52.0
2749,Male,3.0,Sales Representative,Retail,Mass Customer,N,No,5.0,129 Mallory Junction,2196.0,NSW,Australia,10.0,0.0,1061.56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,876.5823481728935,0.0,41.0
2750,Female,42.0,,Property,High Net Worth,N,No,20.0,68730 Hermina Place,3130.0,VIC,Australia,10.0,6.0,12349.36,11.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,7.0,1.0,5.0,884.5823481728935,0.0,39.0
2751,Male,94.0,Sales Associate,Retail,High Net Worth,N,Yes,12.0,25 Ronald Regan Point,4035.0,QLD,Australia,7.0,5.0,9856.48,8.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,6.0,1.0,3.0,845.5823481728935,1.0,40.0
2752,Female,11.0,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,79 Eggendart Trail,3977.0,VIC,Australia,8.0,3.0,5737.59,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,854.5823481728935,0.0,59.0
2753,Male,26.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7.0,744 Hazelcrest Way,2155.0,NSW,Australia,9.0,4.0,9649.8,11.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,3.0,8.0,0.0,7.0,909.5823481728937,0.0,35.0
2754,Male,17.0,Chief Design Engineer,Retail,Mass Customer,N,No,11.0,91973 Boyd Street,2287.0,NSW,Australia,7.0,1.0,5568.64,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1028.5823481728937,0.0,56.0
2755,Female,66.0,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,1.0,2241 Pearson Plaza,4503.0,QLD,Australia,6.0,8.0,14088.240000000002,13.0,0.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,10.0,1.0,5.0,870.5823481728935,0.0,20.0
2756,Female,11.0,,Entertainment,Mass Customer,N,No,8.0,244 Burrows Center,3088.0,VIC,Australia,9.0,4.0,5196.93,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,898.5823481728935,0.0,51.0
2757,Female,65.0,,Financial Services,Affluent Customer,N,No,8.0,2992 Scott Hill,3046.0,VIC,Australia,8.0,1.0,3501.37,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,986.5823481728937,0.0,59.0
2758,Male,17.0,,Manufacturing,Affluent Customer,N,No,19.0,5565 Park Meadow Trail,2155.0,NSW,Australia,9.0,2.0,4188.4000000000015,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,857.5823481728935,0.0,64.0
2759,Female,16.0,Operator,Health,Affluent Customer,N,Yes,1.0,68111 Bartillon Court,3995.0,VIC,Australia,3.0,3.0,5619.73,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,952.5823481728937,0.0,18.0
2760,Male,55.0,Teacher,Property,Mass Customer,N,No,11.0,18 School Alley,4655.0,QLD,Australia,3.0,2.0,5241.94,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,873.5823481728935,0.0,44.0
2761,Female,78.0,Information Systems Manager,Financial Services,Mass Customer,N,No,19.0,8 Anderson Lane,2214.0,NSW,Australia,9.0,3.0,10079.419999999998,9.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,6.0,849.5823481728935,1.0,58.0
2762,Female,34.0,,Manufacturing,Mass Customer,N,No,9.0,2121 Dapin Center,3977.0,VIC,Australia,7.0,6.0,15071.26,9.0,1.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,8.0,1.0,4.0,858.5823481728935,1.0,27.0
2763,Female,30.0,Actuary,Financial Services,Mass Customer,N,Yes,10.0,5772 Ridgeway Place,3066.0,VIC,Australia,10.0,7.0,6496.6399999999985,9.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,3.0,6.0,0.0,2.0,861.5823481728935,0.0,41.0
2764,Female,12.0,,Financial Services,Mass Customer,N,Yes,20.0,1 Wayridge Park,4301.0,QLD,Australia,1.0,2.0,3651.92,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,893.5823481728935,0.0,65.0
2765,Male,68.0,,IT,Mass Customer,N,Yes,7.0,10369 Sunbrook Way,4051.0,QLD,Australia,8.0,3.0,8522.02,6.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,888.5823481728935,0.0,35.0
2766,Female,93.0,Financial Advisor,Financial Services,High Net Worth,N,Yes,8.0,95 Meadow Valley Plaza,2203.0,NSW,Australia,9.0,3.0,8740.06,6.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,1.0,3.0,889.5823481728935,0.0,31.0
2767,Female,84.0,Desktop Support Technician,Property,High Net Worth,N,No,22.0,14 Pennsylvania Alley,2225.0,NSW,Australia,10.0,1.0,2597.41,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,890.5823481728935,0.0,32.0
2768,Male,86.0,Executive Secretary,Manufacturing,Mass Customer,N,No,3.0,9 Cascade Junction,2016.0,NSW,Australia,12.0,4.0,6811.940000000001,6.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,865.5823481728935,0.0,24.0
2769,Male,31.0,Product Engineer,Manufacturing,Affluent Customer,N,Yes,15.0,077 Clemons Road,2203.0,NSW,Australia,11.0,3.0,8004.25,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,888.5823481728935,0.0,41.0
2770,Male,24.0,VP Quality Control,Manufacturing,High Net Worth,N,Yes,13.0,3 Buena Vista Crossing,2444.0,NSW,Australia,6.0,5.0,13728.7,9.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,5.0,1.0,4.0,872.5823481728935,0.0,43.0
2771,Female,6.0,Recruiting Manager,Retail,Affluent Customer,N,Yes,10.0,83007 Bartillon Lane,2830.0,NSW,Australia,4.0,3.0,8579.48,5.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,886.5823481728935,0.0,50.0
2772,Male,15.0,Quality Engineer,Property,Affluent Customer,N,Yes,13.0,542 Hayes Plaza,2750.0,NSW,Australia,9.0,5.0,5138.68,5.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,867.5823481728935,0.0,65.0
2773,Male,69.0,Structural Engineer,Manufacturing,Mass Customer,N,Yes,20.0,0 Debs Lane,3204.0,VIC,Australia,7.0,1.0,4179.19,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,846.5823481728935,0.0,44.0
2774,Female,50.0,,Manufacturing,Mass Customer,N,No,14.0,23 Clyde Gallagher Alley,3840.0,VIC,Australia,1.0,3.0,4479.04,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,926.5823481728937,0.0,63.0
2775,Female,40.0,Account Executive,Manufacturing,Mass Customer,N,Yes,7.0,75642 Kinsman Terrace,4014.0,QLD,Australia,8.0,4.0,6201.93,6.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,854.5823481728935,0.0,53.0
2776,Male,59.0,,,Mass Customer,N,No,16.0,9 Swallow Way,4115.0,QLD,Australia,7.0,3.0,4205.06,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,888.5823481728935,0.0,39.0
2777,Female,0.0,Safety Technician III,Health,Mass Customer,N,Yes,1.0,39 Badeau Court,2572.0,NSW,Australia,8.0,1.0,6216.71,6.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,5.0,0.0,5.0,945.5823481728937,0.0,23.0
2778,Male,50.0,Paralegal,Financial Services,Mass Customer,N,No,12.0,0 Summit Trail,2287.0,NSW,Australia,5.0,2.0,5669.9,5.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,851.5823481728935,0.0,41.0
2779,Male,54.0,,,Affluent Customer,N,Yes,11.0,5108 Springview Circle,2128.0,NSW,Australia,7.0,5.0,6558.759999999998,5.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,853.5823481728935,0.0,35.0
2780,Male,77.0,Actuary,Financial Services,Affluent Customer,N,Yes,16.0,4362 Morningstar Place,4869.0,QLD,Australia,2.0,3.0,6150.43,5.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,844.5823481728935,0.0,34.0
2781,Female,4.0,VP Sales,Financial Services,Affluent Customer,N,Yes,5.0,99 Alpine Lane,3064.0,VIC,Australia,7.0,1.0,4131.86,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,915.5823481728937,0.0,22.0
2782,Female,91.0,Tax Accountant,IT,Mass Customer,N,No,12.0,39 Lindbergh Drive,2170.0,NSW,Australia,8.0,2.0,4995.43,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,3.0,1012.5823481728937,0.0,31.0
2783,Male,14.0,Sales Representative,Retail,Affluent Customer,N,Yes,7.0,13392 Emmet Parkway,2171.0,NSW,Australia,9.0,7.0,9019.44,11.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,4.0,915.5823481728937,0.0,41.0
2784,Male,6.0,Geological Engineer,Manufacturing,Mass Customer,N,No,13.0,526 Schiller Road,4157.0,QLD,Australia,7.0,0.0,2423.2200000000007,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,916.5823481728937,0.0,30.0
2785,Female,9.0,Human Resources Manager,Financial Services,Mass Customer,N,No,8.0,677 Golden Leaf Junction,4054.0,QLD,Australia,6.0,1.0,9232.95,6.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,5.0,887.5823481728935,0.0,38.0
2786,Male,94.0,Accountant III,Health,Mass Customer,N,Yes,11.0,59901 Bartelt Terrace,4069.0,QLD,Australia,9.0,4.0,4372.299999999998,6.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,2.0,845.5823481728935,0.0,52.0
2787,Female,92.0,Marketing Assistant,,Affluent Customer,N,Yes,6.0,3 Cordelia Place,3018.0,VIC,Australia,9.0,2.0,10014.36,6.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,4.0,879.5823481728935,0.0,39.0
2788,Female,45.0,Social Worker,Health,Affluent Customer,N,No,4.0,282 Esker Crossing,3150.0,VIC,Australia,10.0,6.0,17258.94,11.0,0.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,7.0,3.0,5.0,886.5823481728935,0.0,51.0
2789,Female,66.0,Senior Editor,Financial Services,Affluent Customer,N,Yes,7.0,724 West Park,2112.0,NSW,Australia,11.0,0.0,2097.73,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,866.5823481728935,0.0,27.0
2790,Female,16.0,Account Representative IV,Retail,High Net Worth,N,Yes,20.0,942 Elmside Street,2763.0,NSW,Australia,8.0,3.0,1799.14,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,919.5823481728937,0.0,42.0
2791,Male,72.0,Financial Advisor,Financial Services,Mass Customer,N,No,3.0,11 Manufacturers Junction,2170.0,NSW,Australia,8.0,2.0,9980.38,7.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,2.0,5.0,856.5823481728935,0.0,32.0
2792,Female,22.0,Web Developer I,Financial Services,Mass Customer,N,Yes,12.0,03 Ohio Lane,3081.0,VIC,Australia,9.0,3.0,4771.39,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1060.5823481728937,0.0,56.0
2793,Male,77.0,Research Nurse,Health,Affluent Customer,N,Yes,14.0,19 Del Mar Avenue,3058.0,VIC,Australia,8.0,4.0,10915.330000000002,8.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,4.0,876.5823481728935,0.0,48.0
2794,Female,41.0,Social Worker,Health,Mass Customer,N,Yes,18.0,01209 Southridge Hill,2216.0,NSW,Australia,8.0,4.0,7835.25,7.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,6.0,0.0,3.0,847.5823481728935,0.0,44.0
2795,Female,9.0,Research Assistant III,Financial Services,Mass Customer,N,No,17.0,4903 Hoepker Terrace,3500.0,VIC,Australia,3.0,2.0,4453.63,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,933.5823481728937,0.0,54.0
2796,Female,52.0,Web Designer II,Manufacturing,Mass Customer,N,No,9.0,149 Browning Terrace,2343.0,NSW,Australia,2.0,2.0,8157.719999999998,7.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,850.5823481728935,0.0,42.0
2797,Female,6.0,,IT,Mass Customer,N,Yes,14.0,48948 Little Fleur Alley,3134.0,VIC,Australia,7.0,4.0,4583.92,6.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,917.5823481728937,0.0,34.0
2798,Male,59.0,Recruiter,Argiculture,High Net Worth,N,Yes,5.0,4 Rieder Drive,3064.0,VIC,Australia,5.0,3.0,3433.4699999999993,5.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,996.5823481728937,0.0,55.0
2799,Female,80.0,VP Product Management,,Mass Customer,N,Yes,18.0,7 Sunbrook Terrace,2200.0,NSW,Australia,9.0,3.0,9916.089999999998,8.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,7.0,0.0,5.0,871.5823481728935,0.0,46.0
2800,Female,29.0,Cost Accountant,Financial Services,Mass Customer,N,No,2.0,28905 Hallows Avenue,2320.0,NSW,Australia,5.0,1.0,1193.9,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,4.0,883.5823481728935,0.0,32.0
2801,Female,15.0,,Health,Mass Customer,N,No,10.0,9677 Hagan Lane,3212.0,VIC,Australia,3.0,2.0,3312.28,4.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,864.5823481728935,0.0,55.0
2802,Female,36.0,Programmer Analyst I,Financial Services,Mass Customer,N,No,3.0,07526 Union Lane,3377.0,VIC,Australia,1.0,2.0,1370.06,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1014.5823481728937,0.0,23.0
2803,Female,95.0,Senior Editor,Retail,Mass Customer,N,Yes,11.0,53245 Mesta Street,3207.0,VIC,Australia,6.0,2.0,6522.640000000001,6.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,4.0,872.5823481728935,0.0,49.0
2804,Male,61.0,Nurse Practicioner,,Mass Customer,N,Yes,5.0,2 Elka Trail,2770.0,NSW,Australia,8.0,3.0,6016.75,7.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,4.0,3.0,0.0,4.0,900.5823481728935,0.0,55.0
2805,Female,0.0,,Manufacturing,High Net Worth,N,No,4.0,4672 Morningstar Circle,2760.0,NSW,Australia,7.0,2.0,5915.9000000000015,5.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,3.0,845.5823481728935,0.0,27.0
2806,Male,60.0,Programmer Analyst II,Manufacturing,Mass Customer,N,Yes,3.0,3140 Hudson Road,3130.0,VIC,Australia,5.0,0.0,8667.06,8.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0.0,8.0,910.5823481728937,0.0,33.0
2807,Female,9.0,Senior Editor,Manufacturing,Mass Customer,N,Yes,11.0,441 Superior Junction,2320.0,NSW,Australia,6.0,1.0,1216.14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1195.5823481728935,0.0,62.0
2808,Male,68.0,Actuary,Financial Services,Mass Customer,N,Yes,1.0,1 Elgar Street,2010.0,NSW,Australia,9.0,2.0,6828.290000000001,5.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,848.5823481728935,0.0,18.0
